id,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,title,release_date,developer,genres,multiplayer_or_singleplayer,price,dc_price,overall_review,detailed_review,reviews,percent_positive,win_support,mac_support,lin_support
7481,BeyBlade VForce: Super Tournament Battle,GC,2002,Action,Atari,0.16,0.04,0.0,0.01,0.21,Conception II: Children of the Seven Stars,2016-08-15,"Spike Chunsoft Co., Ltd.",RPG,Single-player,565.0,565.0,Positive,Very Positive,112.0,91,1,0,0
7482,Outlaw Golf 2,XB,2004,Sports,Global Star,0.15,0.04,0.0,0.01,0.21,Fun Hospital,2018-06-21,OrangesGame Technology Limited,Casual;Free to Play;Indie;Simulation;Strategy,Single-player,0.0,0.0,Mixed,Positive,21.0,100,1,1,0
7483,Little Battlers eXperience: Baku Boost,3DS,2012,Action,Nintendo,0.0,0.0,0.21,0.0,0.21,DRAGON QUEST HEROES™ Slime Edition,2015-12-03,"KOEI TECMO GAMES CO., LTD.",Action;RPG,Single-player,789.0,789.0,Mixed,Mixed,193.0,55,1,0,0
7485,CSI: Deadly Intent,X360,2009,Adventure,Ubisoft,0.1,0.08,0.0,0.02,0.21,"I, Zombie",2014-12-08,Awesome Games Studio,Casual;Indie;Strategy,Single-player,119.0,119.0,Positive,Mostly Positive,1292.0,75,1,0,0
7489,Bugs Bunny & Taz: Time Busters,PS,2000,Adventure,Infogrames,0.11,0.08,0.0,0.01,0.21,Organ Quarter,2017-10-19,Outer Brain Studios,Violent;Gore;Action;Adventure;Indie,Single-player,619.0,619.0,Positive,Very Positive,129.0,95,1,0,0
7491,Dragon Ball Z: Sagas,GC,2005,Fighting,Atari,0.16,0.04,0.0,0.01,0.21,Coffee Shop Tycoon,2016-12-05,Riff Studios,Casual;Indie;Simulation;Strategy;Early Access,Single-player,480.0,480.0,Positive,Mostly Positive,536.0,76,1,1,0
7493,Jikkyou Powerful Pro Yakyuu 2012,PS3,2012,Action,Konami Digital Entertainment,0.0,0.0,0.21,0.0,0.21,Eufloria HD,2014-10-14,Rudolf Kremers & Alex May;Tuna,Indie;Strategy,Single-player,479.0,479.0,Positive,Very Positive,543.0,90,1,1,1
7494,X2: Wolverine's Revenge,XB,2003,Platform,Activision,0.15,0.04,0.0,0.01,0.21,Robinson: The Journey,2017-02-09,Crytek,Adventure,Single-player,465.0,465.0,Mixed,Positive,37.0,86,1,0,0
7500,The King of Fighters '95,NG,1995,Fighting,SNK,0.0,0.0,0.2,0.0,0.2,Acceleration of SUGURI 2,2018-03-07,Orange_Juice,Action;Indie,Single-player,329.0,329.0,Positive,Positive,19.0,89,1,0,0
7502,Mary-Kate and Ashley: Girls Night Out,GBA,2002,Misc,Acclaim Entertainment,0.15,0.05,0.0,0.0,0.2,Darklands,2014-10-17,MPS Labs,Adventure;RPG,Single-player,319.0,319.0,Positive,Very Positive,497.0,89,1,1,1
7503,Cabela's North American Adventures,Wii,2010,Sports,Activision,0.19,0.0,0.0,0.01,0.2,Zup! 4,2017-02-20,Quiet River,Casual;Indie,Single-player,105.0,105.0,Positive,Positive,32.0,96,1,0,0
7505,Beyblade G-Revolution,GBA,2004,Action,Atari,0.15,0.05,0.0,0.0,0.2,The Adventure Pals,2018-04-03,Massive Monster,Action;Adventure;Indie;RPG,Single-player,479.0,479.0,Positive,Mixed,214.0,54,1,1,0
7510,Chronicles of Mystery: Curse of the Ancient Temple,DS,2009,Adventure,City Interactive,0.07,0.11,0.0,0.02,0.2,Starship Titanic,2016-10-27,The Digital Village,Adventure;Casual,Single-player,299.0,299.0,Positive,Positive,21.0,95,1,1,1
7511,NBA Live 15,XOne,2014,Sports,Electronic Arts,0.17,0.02,0.0,0.02,0.2,Black Mirror III,2014-04-03,Cranberry Production,Adventure,Single-player,369.0,369.0,Positive,Very Positive,82.0,96,1,0,0
7512,Capcom Fighting Evolution,PS2,2004,Fighting,Capcom,0.1,0.08,0.0,0.03,0.2,MXGP - The Official Motocross Videogame,2014-03-28,Milestone S.r.l.,Racing;Simulation;Sports,Single-player,349.0,349.0,Positive,Mostly Positive,10.0,70,1,0,0
7515,Backyard NFL Football 2006,PS2,2005,Sports,Atari,0.1,0.08,0.0,0.03,0.2,Rollers of the Realm,2014-11-18,Phantom Compass,Action;Adventure;Casual;Indie;RPG,Single-player,349.0,349.0,Positive,Positive,40.0,95,1,0,0
7519,DarkStar One: Broken Alliance,X360,2010,Simulation,Kalypso Media,0.11,0.08,0.0,0.02,0.2,King's Bounty: Armored Princess,2009-11-19,Katauri Interactive,RPG;Strategy,Single-player,369.0,369.0,Positive,Very Positive,115.0,91,1,1,0
7520,My Fitness Coach 2: Exercise and Nutrition,Wii,2009,Sports,Black Bean Games,0.14,0.04,0.0,0.02,0.2,Achievement Clicker,2017-11-17,OfficialAndy,Action;Adventure;Casual;Indie;Simulation;Strategy,Single-player,42.0,21.0,Positive,Very Positive,554.0,81,1,0,0
7521,Sengoku Basara 2 Heroes,PS2,2007,Action,Capcom,0.0,0.0,0.2,0.0,0.2,Defense Zone 3 Ultra HD,2016-12-14,Artem Kotov,Action;Indie;Strategy,Single-player,349.0,349.0,Positive,Very Positive,742.0,83,1,1,1
7522,Buzz! The Schools Quiz,PS2,2008,Misc,Sony Computer Entertainment,0.0,0.02,0.0,0.19,0.2,LostWinds,2016-03-24,Frontier Developments,Adventure,Single-player,369.0,369.0,Positive,Very Positive,76.0,84,1,0,0
7525,NCAA March Madness 06,XB,2005,Sports,Electronic Arts,0.15,0.04,0.0,0.01,0.2,Mad Tower Tycoon,2018-10-18,Eggcode,Indie;Simulation;Strategy;Early Access,Single-player,479.0,479.0,Positive,Very Positive,98.0,87,1,1,0
7526,Major League Baseball 2K11,PS3,2011,Sports,Take-Two Interactive,0.15,0.03,0.0,0.02,0.2,Revenge of the Titans,2011-03-16,Puppygames,Action;Indie;Strategy,Single-player,529.0,529.0,Positive,Very Positive,887.0,92,1,1,1
7527,Mobile Suit Gundam: Crossfire,PS3,2006,Simulation,Namco Bandai Games,0.06,0.0,0.14,0.01,0.2,Kopanito All-Stars Soccer,2016-11-16,Merixgames,Action;Indie;Sports,Single-player,219.0,219.0,Positive,Very Positive,1066.0,88,1,1,1
7528,Phantasy Star Online,DC,2000,Role-Playing,Sega,0.0,0.0,0.2,0.0,0.2,Conarium,2017-06-06,Zoetrope Interactive,Adventure;Indie,Single-player,529.0,529.0,Positive,Very Positive,95.0,94,1,1,1
7533,International Superstar Soccer 2000,PS2,2000,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2,MegaTagmension Blanc + Neptune VS Zombies (Neptunia),2016-10-03,IDEA FACTORY;COMPILE HEART;TAMSOFT,Action,Single-player,459.0,459.0,Positive,Mostly Positive,400.0,78,1,0,0
7534,"Warhammer 40,000: Space Marine",PC,2011,Shooter,THQ,0.09,0.09,0.0,0.03,0.2,Never Again,2017-08-31,Primary Games,Adventure;Indie;Early Access,Single-player,439.0,439.0,Positive,Mixed,331.0,64,1,0,0
7536,The Bible Game,PS2,2005,Misc,Crave Entertainment,0.1,0.08,0.0,0.03,0.2,SG/ZH: School Girl/Zombie Hunter,2018-06-05,Tamsoft,Nudity;Violent;Gore;Action,Single-player,899.0,899.0,Mixed,Positive,30.0,80,1,0,0
7541,The Ultimate Red Ball Challenge,Wii,2009,Misc,Mindscape,0.0,0.19,0.0,0.01,0.2,Shelter,2013-08-28,Might and Delight,Adventure;Indie,Single-player,690.0,690.0,Positive,Very Positive,324.0,94,1,1,0
7544,Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban: 2003 Memorial,PS2,2003,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2,Submerged,2015-08-03,Uppercut Games Pty Ltd,Adventure;Indie,Single-player,565.0,565.0,Positive,Mixed,412.0,55,1,0,0
7548,Jillian Michaels' Fitness Adventure,X360,2011,Misc,505 Games,0.17,0.02,0.0,0.01,0.2,The Silent Age,2015-05-29,House On Fire,Adventure;Casual;Indie,Single-player,349.0,349.0,Positive,Very Positive,253.0,91,1,1,0
7549,MLB 10: The Show,PSP,2010,Sports,Sony Computer Entertainment,0.19,0.0,0.0,0.02,0.2,Chocolatier®: Decadence by Design™,2009-08-12,"Big Splash Games, LLC",Simulation,Single-player,0.0,0.0,Mixed,Mostly Positive,1626.0,77,1,1,0
7550,State of Decay,XOne,2015,Strategy,Microsoft Game Studios,0.14,0.05,0.0,0.02,0.2,Bad Dream: Coma,2017-03-09,Desert Fox,Adventure;Indie,Single-player,359.0,359.0,Positive,Very Positive,822.0,80,1,1,0
7552,Saturday Night Speedway,PS2,2004,Racing,Play It,0.1,0.08,0.0,0.03,0.2,Disney•Pixar Cars Mater-National Championship,2015-02-24,Rainbow Studios,Racing,Single-player,529.0,529.0,Positive,Very Positive,110.0,92,1,0,0
7556,MLB SlugFest 20-03,XB,2002,Sports,Midway Games,0.15,0.04,0.0,0.01,0.2,Escape First,2018-05-10,OnSkull Games,Adventure;Casual;Indie,Single-player,219.0,219.0,Mixed,Very Positive,2423.0,93,1,0,0
7559,Earth Defense Force: Insect Armageddon,PS3,2011,Shooter,D3Publisher,0.06,0.04,0.08,0.02,0.2,Act of War: Direct Action,2008-03-12,Eugen Systems,Action,Single-player,169.0,169.0,Positive,Mostly Positive,178.0,75,1,0,0
7560,Pitfall: The Lost Expedition,PS2,2004,Platform,Activision,0.1,0.08,0.0,0.03,0.2,Koi-Koi Japan [Hanafuda playing cards],2015-04-27,Zoo Corporation,Casual,Single-player,369.0,369.0,Positive,Very Positive,99.0,92,1,1,0
7562,From TV Animation One Piece: Grand Battle! 3,GC,2003,Fighting,Namco Bandai Games,0.0,0.0,0.2,0.01,0.2,Adventure of a Lifetime,2018-04-26,MoeNovel,Adventure;Casual;Simulation,Single-player,419.0,419.0,Positive,Very Positive,2300.0,85,1,0,0
7563,Assassin's Creed Syndicate,PC,2015,Action,Ubisoft,0.1,0.08,0.0,0.02,0.2,Hitman GO: Definitive Edition,2016-02-23,Square Enix Montréal,Strategy,Single-player,349.0,349.0,Positive,Positive,25.0,100,1,0,1
7564,Rocket Power: Zero Gravity Zone,GBA,2003,Sports,THQ,0.14,0.05,0.0,0.0,0.2,Fallen Hero: Rebirth,2018-03-15,Hosted Games,Adventure;Indie;RPG,Single-player,165.0,165.0,Positive,Very Positive,99.0,96,1,1,1
7566,XCOM 2,PC,2016,Strategy,Take-Two Interactive,0.09,0.1,0.0,0.02,0.2,Train Frontier Classic,2017-12-14,Team Train Frontier,Casual;Indie;Simulation;Early Access,Single-player,369.0,369.0,Positive,Mixed,50.0,64,1,0,0
7567,International Cricket 2010,PS3,2010,Sports,Codemasters,0.0,0.15,0.0,0.05,0.2,Defy Gravity Extended,2016-03-18,Paul Fisch,Action;Casual;Indie,Single-player,55.0,18.0,Positive,Mostly Positive,606.0,79,1,0,0
7570,All Star Pro-Wrestling,PS2,2000,Fighting,SquareSoft,0.0,0.0,0.2,0.0,0.2,Feather,2019-04-05,Samurai Punk,Adventure;Casual;Indie,Single-player,349.0,349.0,Positive,Very Positive,60.0,95,1,1,0
7571,Way of the Samurai 4,PS3,2011,Action,Nippon Ichi Software,0.0,0.03,0.16,0.01,0.2,Men of War: Red Tide,2009-11-01,1C Entertainment,Strategy,Single-player,199.0,199.0,Positive,Very Positive,159.0,96,1,0,0
7572,Clive Barker's Jericho,PS3,2007,Shooter,Codemasters,0.17,0.01,0.0,0.02,0.2,Silver,2017-06-02,Infogrames;Spiral House;THQ Nordic,Action;RPG,Single-player,299.0,299.0,Positive,Very Positive,178.0,82,1,1,1
7574,Captain America: Super Soldier,PS3,2011,Action,Sega,0.1,0.07,0.0,0.03,0.2,Super Amazing Wagon Adventure,2013-10-17,sparsevector,Action;Adventure;Indie,Single-player,125.0,125.0,Positive,Very Positive,94.0,97,1,0,0
7579,Camping Mama: Outdoor Adventures,DS,2011,Simulation,505 Games,0.13,0.06,0.0,0.02,0.2,Demonheart,2017-03-24,Rolling Crown,Adventure;Casual;RPG;Simulation,Single-player,529.0,529.0,Positive,Very Positive,995.0,91,1,1,1
7582,X2: Wolverine's Revenge,GBA,2003,Platform,Activision,0.14,0.05,0.0,0.0,0.2,Heroes of Annihilated Empires,2006-11-22,GSC Game World,Strategy,Single-player,299.0,299.0,Positive,Very Positive,86.0,94,1,0,0
7583,7th Dragon 2020,PSP,2011,Role-Playing,Sega,0.0,0.0,0.2,0.0,0.2,The Void Rains Upon Her Heart,2018-02-14,Veyeral Games,Action;Indie;Early Access,Single-player,419.0,419.0,Positive,Mostly Positive,211.0,70,1,0,0
7585,Taiko no Tatsujin: Waku Waku Anime Matsuri,PS2,2003,Misc,Namco Bandai Games,0.0,0.0,0.2,0.0,0.2,Steel Armor: Blaze of War,2015-03-05,Graviteam,Simulation;Strategy,Single-player,699.0,699.0,Positive,Mixed,176.0,66,1,0,0
7588,Warriors Orochi,PSP,2008,Action,Tecmo Koei,0.02,0.0,0.18,0.0,0.2,Sherlock Holmes - Nemesis,2008-08-07,Frogwares,Adventure;RPG,Single-player,499.0,499.0,Positive,Positive,16.0,81,1,0,0
7590,Super Dodge Ball Advance,GBA,2001,Sports,Ubisoft,0.14,0.05,0.0,0.0,0.2,Weed Shop 2,2017-03-30,ADhD Studios,Casual;Indie;Simulation;Strategy,Single-player,480.0,480.0,Positive,Positive,29.0,86,1,1,0
7591,Ogre Battle Saga Episode Five: The March of the Black Queen,PS,1996,Role-Playing,ArtDink,0.06,0.04,0.09,0.01,0.2,Divinia Chronicles: Relics of Gan-Ti,2015-10-01,Team Monkey,Action;Adventure;Indie;RPG;Early Access,Single-player,569.0,569.0,Positive,Very Positive,382.0,95,1,0,0
7592,Ridge Racer 6,X360,2005,Racing,Namco Bandai Games,0.1,0.02,0.07,0.01,0.2,NekoMiko,2019-01-24,qureate;iMel Inc.,Adventure;Indie,Single-player,349.0,349.0,Positive,Very Positive,172.0,93,1,0,0
7593,Angry Birds Star Wars,PS4,2013,Strategy,Activision,0.1,0.08,0.0,0.03,0.2,"Calm Down, Stalin",2016-09-08,Cartboard Games,Casual;Indie,Single-player,165.0,165.0,Positive,Overwhelmingly Positive,660.0,96,1,0,0
7596,Treasure World,DS,2009,Simulation,Aspyr,0.19,0.0,0.0,0.01,0.2,RetroMaze,2018-05-21,Durven Studios,Casual;Indie,Single-player,42.0,42.0,Positive,Very Positive,70.0,90,1,0,0
7597,Front Mission Evolved,X360,2010,Shooter,Square Enix,0.1,0.07,0.02,0.02,0.2,Delta Force 2,2009-06-18,NovaLogic,Action,Single-player,259.0,259.0,Positive,Very Positive,172.0,86,1,0,0
7598,Body and Brain Connection,X360,2010,Misc,Namco Bandai Games,0.1,0.08,0.0,0.02,0.2,M.A.X.: Mechanized Assault & Exploration,2017-04-07,Interplay Entertainment Corp.,Action;Strategy,Single-player,369.0,369.0,Positive,Very Positive,2567.0,90,1,1,1
7602,Rock Band Track Pack: Classic Rock,PS2,2009,Misc,MTV Games,0.1,0.08,0.0,0.03,0.2,Anodyne,2013-03-22,Sean Han Tani;Marina Kittaka,Action;Adventure;Indie,Single-player,480.0,480.0,Positive,Mostly Positive,165.0,71,1,1,0
7603,Zone of the Enders HD Collection,X360,2012,Simulation,Konami Digital Entertainment,0.14,0.04,0.01,0.02,0.2,Ne no Kami: The Two Princess Knights of Kyoto,2016-10-26,Kuro Irodoru Yomiji,Sexual Content;Nudity;Adventure;Casual,Single-player,369.0,369.0,Positive,Very Positive,180.0,97,1,0,0
7605,Speed Punks,PS,1998,Racing,Sony Computer Entertainment,0.11,0.08,0.0,0.01,0.2,Xanadu Next,2016-11-03,Nihon Falcom,Action;RPG,Single-player,459.0,459.0,Positive,Mixed,146.0,49,1,0,0
7608,Mahjongg Mysteries: Ancient Egypt,DS,2010,Puzzle,Avanquest,0.07,0.11,0.0,0.02,0.2,Q.U.B.E: Director's Cut,2014-05-21,Toxic Games,Action;Adventure;Indie,Single-player,349.0,349.0,Positive,Very Positive,690.0,90,1,1,1
7609,Saints Row IV,XOne,2015,Action,Deep Silver,0.1,0.09,0.0,0.02,0.2,Blades of Time,2012-04-20,Gaijin Entertainment Corporation,Action;Adventure,Single-player,480.0,480.0,Positive,Very Positive,441.0,85,1,1,0
7610,Injustice: Gods Among Us,WiiU,2013,Fighting,Warner Bros. Interactive Entertainment,0.1,0.08,0.0,0.02,0.2,A Clockwork Ley-Line: The Borderline of Dusk,2017-12-18,Unison Shift: Blossom,Sexual Content;Nudity;Adventure,Single-player,759.0,759.0,Positive,Mostly Positive,2110.0,74,1,0,0
7614,NCAA Final Four 2004,PS2,2003,Sports,Sony Computer Entertainment,0.1,0.08,0.0,0.03,0.2,Cossacks: Art of War,2011-08-26,GSC Game World,Strategy,Single-player,250.0,250.0,Positive,Very Positive,283.0,89,1,0,0
7616,Tigger's Honey Hunt,N64,2000,Platform,Ubisoft,0.16,0.04,0.0,0.0,0.2,PixelJunk™ Nom Nom Galaxy,2015-08-03,Q-Games Ltd.,Action;Casual;Indie;Strategy,Single-player,369.0,369.0,Positive,Very Positive,115.0,82,1,0,0
7621,Disney's Tarzan,N64,2000,Platform,Activision,0.16,0.04,0.0,0.0,0.2,Tech Support: Error Unknown,2019-02-27,Dragon Slumber,Adventure;Casual;Indie;Simulation,Single-player,349.0,349.0,Positive,Positive,43.0,83,1,1,1
7623,Body Harvest,N64,1998,Shooter,Gremlin Interactive Ltd,0.16,0.04,0.0,0.0,0.2,Bridge Constructor,2013-10-16,ClockStone,Casual;Indie;Simulation,Single-player,369.0,73.0,Positive,Very Positive,184.0,82,1,1,1
7624,San Francisco Rush 2049,N64,2000,Racing,Midway Games,0.16,0.04,0.0,0.0,0.2,Burger Shop,2017-12-01,GoBit Games,Action;Casual;Simulation,Single-player,259.0,259.0,Positive,Overwhelmingly Positive,1401.0,95,1,1,0
7625,Super Robot Taisen 64,N64,1999,Strategy,Banpresto,0.0,0.0,0.2,0.0,0.2,Niffelheim,2018-09-26,Ellada Games,Action;Adventure;Indie;RPG,Single-player,529.0,529.0,Positive,Mostly Positive,257.0,71,1,1,1
7626,Snowboard Kids,N64,1996,Sports,Atlus,0.16,0.04,0.0,0.0,0.2,Disney Princess: My Fairytale Adventure,2014-10-06,High Impact Games,Action,Single-player,529.0,529.0,Positive,Overwhelmingly Positive,2988.0,97,1,0,0
7627,NBA 07,PSP,2006,Sports,Sony Computer Entertainment,0.18,0.0,0.0,0.02,0.2,Wings of Vi,2014-11-28,Grynsoft,Action;Adventure;Indie,Single-player,479.0,479.0,Positive,Mostly Positive,385.0,73,1,0,0
7636,Namco Museum: 50th Anniversary,GBA,2005,Misc,Namco Bandai Games,0.14,0.05,0.0,0.0,0.2,I hate this game,2019-03-07,Pixel Error,Indie,Single-player,87.0,87.0,Positive,Mixed,68.0,55,1,0,0
7637,Ford Racing Off Road,PS2,2008,Racing,Xplosiv,0.1,0.08,0.0,0.03,0.2,Delicious - Emily's Message in a Bottle,2016-12-10,GameHouse,Adventure;Casual;Indie,Single-player,419.0,419.0,Positive,Very Positive,203.0,90,1,1,0
7638,The Witch and the Hundred Knight,PS3,2013,Role-Playing,Nippon Ichi Software,0.06,0.02,0.1,0.01,0.2,Star Chef: Cooking & Restaurant Game,2019-04-03,99Games Online Pvt. Ltd.,Casual;Free to Play;Indie;Simulation,Single-player,0.0,0.0,Mixed,Very Positive,63.0,85,1,0,0
7640,Hot Wheels: Track Attack,Wii,2010,Racing,THQ,0.15,0.04,0.0,0.01,0.2,Starblast,2017-11-08,Neuronality,Action;Casual;Indie;Massively Multiplayer,Multi-player,369.0,369.0,Positive,Very Positive,193.0,81,1,1,0
7642,UFC Personal Trainer: The Ultimate Fitness System,PS3,2011,Sports,THQ,0.08,0.09,0.0,0.04,0.2,Seinarukana -The Spirit of Eternity Sword 2-,2017-01-26,Xuse,RPG;Strategy,Single-player,699.0,699.0,Positive,Overwhelmingly Positive,5907.0,96,1,0,0
7646,Treasure Hunter G,SNES,1996,Role-Playing,SquareSoft,0.0,0.0,0.2,0.0,0.2,11-11 Memories Retold,2018-11-08,Aardman Animations;Digixart,Adventure;Casual,Single-player,999.0,999.0,Positive,Mostly Positive,104.0,73,1,0,0
7648,From Russia With Love,XB,2005,Action,Electronic Arts,0.15,0.04,0.0,0.01,0.2,Carmageddon Max Pack,1997-06-30,Stainless Games Ltd,Action;Indie;Racing,Single-player,369.0,369.0,Positive,Very Positive,147.0,87,1,0,0
7649,Wing Arms,SAT,1994,Shooter,Sega,0.0,0.0,0.2,0.0,0.2,Hide and Seek,2017-08-31,Llama Software,Casual;Free to Play;Indie,Multi-player,125.0,62.0,Positive,Very Positive,159.0,91,1,0,0
7651,Pro Yaky? Spirits 2013,PS3,2013,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2,Cities in Motion,2011-02-22,Colossal Order Ltd.,Simulation,Single-player,565.0,565.0,Positive,Mostly Positive,66.0,75,1,1,1
7653,BioShock The Collection,PS4,2016,Shooter,Take-Two Interactive,0.05,0.11,0.01,0.03,0.2,Dream Car Builder,2018-09-21,RoKo0 (Roman Konyukhov),Indie;Racing;Simulation,Single-player,349.0,349.0,Positive,Very Positive,417.0,97,1,0,0
7655,Cabela's Big Game Hunter (2008),PS2,2007,Sports,Activision Value,0.1,0.08,0.0,0.03,0.2,World's Dawn,2016-01-25,Wayward Prophet,Casual;Indie;RPG;Simulation,Single-player,349.0,349.0,Positive,Mixed,245.0,68,1,0,0
7656,Grandia II,DC,2000,Role-Playing,Ubisoft,0.0,0.0,0.2,0.0,0.2,From Dust,2011-08-17,Ubisoft Montpellier,Adventure;Simulation,Single-player,499.0,499.0,Mixed,Mostly Positive,63.0,76,1,0,0
7660,How to Train Your Dragon 2,X360,2014,Adventure,Little Orbit,0.05,0.13,0.0,0.02,0.2,Worms Crazy Golf,2011-10-19,Team17 Digital Ltd,Sports;Strategy,Single-player,369.0,369.0,Positive,Mostly Positive,64.0,70,1,1,0
7664,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,PS2,2005,Action,Konami Digital Entertainment,0.1,0.08,0.0,0.03,0.2,Delete,2018-01-25,Pony,Casual;Indie,Single-player,105.0,105.0,Positive,Very Positive,277.0,80,1,1,0
7665,My Secret World by Imagine,DS,2008,Misc,Ubisoft,0.0,0.2,0.0,0.0,0.2,Epic Roller Coasters,2018-03-07,B4T Games,Casual;Free to Play;Indie;Racing;Simulation,Single-player,0.0,0.0,Mixed,Very Positive,171.0,95,1,0,0
7668,Bleach: The 3rd Phantom,DS,2008,Role-Playing,Sega,0.1,0.02,0.07,0.01,0.2,Asterix & Obelix XXL 2,2018-11-28,OSome Studio,Action;Adventure,Single-player,999.0,999.0,Positive,Very Positive,11786.0,91,1,1,0
7669,Gladius,PS2,2003,Strategy,Activision,0.1,0.08,0.0,0.03,0.2,Wand Wars,2016-04-13,Moonradish Inc.,Action;Indie;Sports,Single-player,409.0,409.0,Positive,Mostly Positive,99.0,75,1,1,1
7671,Dave Mirra Freestyle BMX 2,XB,2001,Sports,Acclaim Entertainment,0.15,0.04,0.0,0.01,0.2,A Robot Named Fight!,2017-09-07,Matt Bitner Games,Violent;Gore;Action;Indie,Single-player,419.0,419.0,Positive,Very Positive,474.0,91,1,1,1
7672,Spore Hero Arena,DS,2009,Simulation,Electronic Arts,0.18,0.0,0.0,0.01,0.2,Car Mechanic Simulator 2014,2014-01-24,PlayWay S.A.;Red Dot Games,Simulation,Single-player,319.0,319.0,Positive,Very Positive,725.0,80,1,1,0
7675,SpongeBob SquarePants: Revenge of the Flying Dutchman,GC,2002,Platform,THQ,0.15,0.04,0.0,0.01,0.2,JYDGE,2017-10-04,10tons Ltd,Action;Indie;RPG;Simulation;Strategy,Single-player,479.0,479.0,Positive,Very Positive,2947.0,90,1,1,1
7678,Sid Meier's Pirates!,PSP,2007,Strategy,Take-Two Interactive,0.16,0.01,0.0,0.02,0.2,Planet Nomads,2017-05-25,Craneballs,Action;Adventure;Indie;Simulation;Early Access,Single-player,565.0,565.0,Mixed,Very Positive,183.0,94,1,1,1
7681,High School Musical 3: Senior Year DANCE!,X360,2008,Misc,Disney Interactive Studios,0.18,0.0,0.0,0.01,0.2,Dream Quest,2016-12-08,Peter Whalen,RPG,Single-player,369.0,369.0,Positive,Mostly Positive,77.0,77,1,1,0
7682,Harry Potter and the Goblet of Fire,PSP,2005,Action,Electronic Arts,0.17,0.01,0.0,0.02,0.2,Evil Maze,2016-06-17,ZOV GAME STUDIO,Action;Adventure;Indie;RPG;Strategy,Single-player,119.0,59.0,Positive,Positive,44.0,95,1,0,0
7683,Bust-A-Move 2 Arcade Edition,PS,1995,Puzzle,Acclaim Entertainment,0.11,0.07,0.0,0.01,0.2,World of Subways 2 – Berlin Line 7,2014-06-12,TML-Studios,Simulation,Single-player,402.0,402.0,Positive,Very Positive,59.0,84,1,0,0
7684,South Park: The Stick of Truth,PC,2014,Role-Playing,Ubisoft,0.07,0.1,0.0,0.02,0.2,The Secret Order 6: Bloodline,2017-08-31,Sunward Games,Adventure;Casual,Single-player,369.0,369.0,Positive,Very Positive,64.0,93,1,1,1
7685,Tom Clancy's Splinter Cell: Essentials,PSP,2006,Shooter,Ubisoft,0.17,0.01,0.0,0.02,0.2,TSIOQUE,2018-11-07,OhNoo Studio;Smile,Adventure;Casual;Indie,Single-player,439.0,439.0,Positive,Mostly Positive,348.0,79,1,1,0
7686,Tetris Worlds (Online Edition),XB,2003,Puzzle,THQ,0.15,0.04,0.0,0.01,0.2,King's Bounty: Dark Side,2014-08-19,1C-SoftClub,RPG;Strategy,Single-player,439.0,439.0,Positive,Mostly Positive,145.0,75,1,1,0
7687,Armored Core 4,PS3,2006,Simulation,505 Games,0.09,0.0,0.09,0.01,0.2,Over 9000 Zombies!,2015-02-25,Loren Lemcke,Action;Indie,Single-player,119.0,119.0,Positive,Very Positive,155.0,98,1,0,0
7689,Forgotten Realms: Demon Stone,PS2,2004,Action,Atari,0.1,0.08,0.0,0.03,0.2,CPU Invaders,2017-02-17,Microblast Games,Casual;Indie,Single-player,42.0,12.0,Positive,Very Positive,92.0,96,1,0,0
7690,Super Baseball Simulator 1.000,SNES,1991,Sports,Culture Brain,0.0,0.0,0.2,0.0,0.2,7'scarlet,2019-03-12,IDEA FACTORY;TOYBOX,Adventure,Single-player,699.0,699.0,Positive,Mixed,36.0,69,1,0,0
